"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"719",2003,27,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.75511226639507,116.176695171054,"White","0"
"720",2006,58,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.32221929473392,75.3556793180091,"White","0"
"721",2008,52,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819,"Black","0"
"722",2007,60,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.7160033436348,111.720849360989,"White","0"
"723",2008,39,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.64345267648619,103.90247060316,"White","0"
"724",2004,51,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.9912260756925,147.116689159978,"White","1"
"725",2007,31,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"726",2005,45,"3. Widowed","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"727",2005,43,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.61278385671974,100.764272842107,"White","0"
"728",2008,45,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.79239168949825,120.589436530402,"White","0"
"729",2004,40,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.26717172840301,193.866878146586,"White","1"
"730",2008,46,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"731",2009,51,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.59061783348625,267.901086855275,"White","1"
"732",2006,47,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.16136800223498,174.402876012275,"White","1"
"733",2004,52,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.89762709129044,133.971500070695,"White","1"
"734",2003,31,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563,"White","1"
"735",2007,40,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563,"Black","1"
"736",2009,26,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"737",2004,49,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.55630250076729,95.2307125669819,"White","0"
"738",2009,38,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.69897000433602,109.833985642199,"White","0"
"740",2006,63,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"741",2008,35,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.45319598633954,85.9010443226556,"White","0"
"742",2008,29,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"743",2008,33,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"744",2007,29,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.53147891704226,92.8958447894966,"White","0"
"745",2007,62,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"746",2008,45,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.82607480270083,124.720446242886,"White","0"
"747",2003,56,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.85125834871908,127.901232979118,"White","0"
"748",2003,58,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.57978359661681,97.4932940453934,"White","0"
"749",2007,39,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.29003461136252,198.350290464385,"White","1"
"750",2005,49,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53147891704226,92.8958447894966,"White","0"
"751",2004,24,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"752",2003,61,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"753",2008,58,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.38021124171161,79.8549003093467,"White","0"
"755",2004,41,"5. Separated","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"756",2008,71,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"757",2006,47,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.01110502981598,150.070476909424,"White","1"
"758",2005,38,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5.17609125905568,176.989650489877,"White","1"
"759",2005,31,"1. Never Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"761",2006,44,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.62689955920852,277.79948020565,"White","1"
"762",2003,33,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.68124123737559,107.903923866876,"White","0"
"763",2005,36,"1. Never Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.10659881321254,60.7397785177603,"White","0"
"764",2006,31,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.52218331761869,92.0363233010764,"White","0"
"765",2004,55,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"766",2005,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.20411998265593,66.9616443217359,"White","0"
"767",2005,50,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"768",2006,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.13987908640124,170.6951277113,"White","1"
"769",2008,25,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461,"White","1"
"770",2008,55,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"771",2004,28,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"773",2008,46,"1. Never Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.79239168949825,120.589436530402,"Black","0"
"774",2004,48,"4. Divorced","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.8750612633917,130.982177377461,"White","1"
"775",2006,42,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527,"White","0"
"776",2008,23,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.60205999132796,36.6737041960799,"White","0"
"777",2003,60,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.65321251377534,104.921506533664,"White","0"
"778",2008,34,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.3096301674259,74.412963512917,"Black","0"
"779",2003,45,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.86033800657099,129.067820506745,"White","1"
"780",2007,28,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.4320066872696,84.1000101164483,"White","0"
"781",2004,33,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.22530928172586,185.918662879754,"White","1"
"782",2008,58,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.66275783168157,105.927810775063,"White","0"
"783",2008,47,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.09691001300806,163.515863976238,"White","1"
"784",2003,24,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.14612803567824,63.1888610037461,"White","0"
"785",2008,56,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.90308998699194,134.705375118879,"White","1"
"786",2004,56,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.79518458968242,120.926701544426,"White","0"
"788",2003,56,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.88649072517248,132.487821126123,"White","1"
"789",2003,45,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.89209460269048,133.232350826567,"White","1"
"790",2009,58,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911,"White","1"
"792",2009,46,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.01283722470517,150.330653495766,"White","1"
"793",2004,48,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.63108441419736,278.964466695847,"White","1"
"794",2006,50,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.58771096501891,98.2692308087927,"White","0"
"795",2008,43,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"796",2006,37,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"797",2003,49,"4. Divorced","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.17609125905568,176.989650489877,"White","1"
"800",2007,52,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.93951925261862,139.703071527658,"White","1"
"801",2003,70,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.36172783601759,78.3924668009837,"White","0"
"802",2005,30,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424733490676,141.775856466307,"White","1"
"803",2006,44,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.75587485567249,116.265324062503,"White","0"
"805",2007,38,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"806",2006,28,"5. Separated","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.50514997831991,90.4819133566401,"White","0"
"807",2005,38,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"808",2003,39,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.14460533871474,63.0927167348386,"White","0"
"809",2008,52,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.17609125905568,65.1108537153447,"White","0"
"810",2004,34,"1. Never Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.02118929906994,151.591484239814,"White","1"
"811",2003,33,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.81291335664286,123.089699847943,"White","0"
"812",2007,45,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"813",2006,58,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.38021124171161,79.8549003093467,"White","0"
"814",2003,38,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.64443858946784,104.004959912222,"White","0"
"815",2007,63,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.01703333929878,55.5361044177385,"White","0"
"816",2007,38,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"817",2007,31,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.60205999132796,99.6894636984864,"White","0"
"818",2007,53,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.26503255685882,193.452606894109,"White","1"
"819",2009,21,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.63346845557959,102.870246933215,"Black","0"
"820",2006,38,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.10380372095596,164.646988930328,"White","1"
"821",2004,18,"1. Never Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.24303804868629,69.6190369046763,"White","0"
"822",2008,28,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"823",2003,33,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"824",2004,32,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.60205999132796,99.6894636984864,"White","0"
"825",2009,29,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"826",2005,28,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.41497334797082,82.6796372966372,"White","0"
"827",2005,42,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.76168733198664,116.943081320617,"White","0"
"828",2007,28,"3. Widowed","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4,54.5981500331442,"White","0"
"829",2009,36,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.92941892571429,138.299126920883,"White","1"
"830",2007,47,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461,"White","1"
"831",2007,53,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.64100585131578,281.745970551857,"White","1"
"832",2003,48,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.09691001300806,163.515863976238,"White","1"
"833",2006,36,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.18858541025256,179.214858036271,"White","1"
"834",2007,55,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83884909073726,126.323880709786,"White","0"
"835",2008,37,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.25527250510331,70.4760196469445,"White","0"
"836",2009,68,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77085201164214,118.019753340006,"White","0"
