"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"1150",2004,43,1,3,2,2,2,1,4.51851393987789,91.6992261117042,0,1
"1151",2009,48,2,4,2,2,1,2,4.69635638873333,109.547296634249,0,1
"1152",2003,48,2,2,2,2,2,2,4.25527250510331,70.4760196469445,0,1
"1153",2007,50,2,4,2,2,2,1,4.97123408764553,144.204738892859,0,2
"1155",2004,52,2,3,2,2,2,2,4.54406804435028,94.0727147457005,0,1
"1156",2004,46,1,2,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"1157",2005,40,1,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"1158",2004,43,2,2,2,1,1,1,4.39794000867204,81.2832532842527,0,1
"1159",2006,54,2,2,2,1,2,1,4.7481880270062,115.375038556391,0,1
"1160",2006,38,1,5,2,2,2,1,4.68124123737559,107.903923866876,0,1
"1161",2004,32,2,3,2,1,1,2,4.61909333062674,101.402052302992,0,1
"1163",2005,33,1,5,2,1,2,1,4.97772360528885,145.143601176911,0,2
"1164",2004,44,2,5,2,1,2,2,5.09691001300806,163.515863976238,0,2
"1165",2006,41,2,2,2,2,1,2,4.39794000867204,81.2832532842527,0,1
"1166",2005,31,1,1,2,1,1,2,3.69897000433602,40.4056652596845,0,1
"1167",2007,48,4,4,2,2,2,1,4.57978359661681,97.4932940453934,0,1
"1168",2007,50,2,4,2,1,1,2,4.76342799356294,117.146816914805,1,1
"1169",2004,47,2,4,2,1,2,1,4.77815125038364,118.884359339886,0,1
"1170",2004,31,2,2,2,1,1,2,4.43136376415899,84.0459576539924,1,1
"1171",2008,40,2,2,2,1,1,1,4.48657215051836,88.8164739741151,0,1
"1172",2009,54,4,3,2,1,1,2,4.46239799789896,86.6951548289402,0,1
"1173",2004,24,1,2,2,2,2,1,4.32221929473392,75.3556793180091,1,1
"1174",2005,34,2,2,2,2,2,1,4.5910646070265,98.5993438603892,0,1
"1175",2003,65,2,4,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"1176",2007,28,2,2,2,1,1,1,4.69722934275972,109.642968140263,0,1
"1177",2008,30,5,2,2,2,1,1,4.38021124171161,79.8549003093467,0,1
"1178",2009,45,2,3,2,1,2,2,5.11394335230684,166.324941233877,0,2
"1179",2008,35,5,4,2,2,2,1,4.93449845124357,139.00340805947,0,2
"1181",2003,47,2,2,2,1,2,2,4.44715803134222,85.3839403789827,0,1
"1182",2008,71,2,2,2,1,1,2,4.60208170550921,99.6916283970721,0,1
"1183",2003,39,2,3,2,2,2,1,4.8750612633917,130.982177377461,0,2
"1184",2009,41,1,1,2,1,1,2,4.23044892137827,68.7480877337669,0,1
"1185",2007,33,2,2,2,1,2,1,4.93951925261862,139.703071527658,0,2
"1186",2009,76,4,5,2,2,2,1,5.17609125905568,176.989650489877,0,2
"1187",2009,20,1,2,2,1,2,1,4.34242268082221,76.8936025176112,0,1
"1188",2006,34,2,5,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1189",2003,26,1,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1190",2006,51,2,4,2,2,2,1,5,148.413159102577,0,2
"1191",2003,25,2,1,2,1,2,1,4.38021124171161,79.8549003093467,0,1
"1192",2006,62,2,3,2,1,2,1,4.85733249643127,128.680488220624,0,1
"1193",2006,37,2,4,2,1,2,1,5.19728055812562,180.779952229859,0,2
"1194",2009,37,1,3,2,1,2,1,4.54406804435028,94.0727147457005,1,1
"1195",2007,32,2,3,2,1,2,2,4.49415459401844,89.4924795180001,0,1
"1196",2007,55,2,3,2,1,2,1,4.86923171973098,130.220832358777,0,2
"1197",2009,36,2,1,2,1,2,2,4.35024801833416,77.4976813877358,0,1
"1198",2006,39,2,2,2,1,2,1,5,148.413159102577,0,2
"1199",2004,46,2,4,2,2,2,1,5.22188609733587,185.283317088498,0,2
"1200",2007,48,2,4,2,2,1,2,4.85733249643127,128.680488220624,0,1
"1201",2005,34,4,4,2,2,2,1,4.9912260756925,147.116689159978,0,2
"1202",2004,39,2,3,2,2,1,2,4.67209785793572,106.921814091211,0,1
"1203",2005,50,2,5,2,1,1,2,4.7481880270062,115.375038556391,0,1
"1204",2006,54,2,3,2,2,2,1,4.51851393987789,91.6992261117042,0,1
"1205",2007,60,2,4,2,1,1,1,5,148.413159102577,0,2
"1206",2007,48,1,5,2,2,2,1,4.7160033436348,111.720849360989,0,1
"1207",2007,47,2,4,2,1,2,2,4.83884909073726,126.323880709786,0,1
"1208",2004,20,1,2,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"1209",2003,60,2,2,2,1,1,1,4.68124123737559,107.903923866876,0,1
"1210",2003,37,1,4,2,2,2,1,4,54.5981500331442,0,1
"1211",2003,46,2,4,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1212",2003,54,2,3,2,2,1,1,4.28330122870355,72.4793162971252,0,1
"1213",2006,51,2,4,2,2,1,1,4.8750612633917,130.982177377461,0,2
"1214",2009,32,1,2,2,1,2,1,4.51851393987789,91.6992261117042,1,1
"1215",2006,35,2,4,2,2,2,1,5.04139268515823,154.68529299563,0,2
"1216",2003,46,2,2,2,2,2,1,4.74036268949424,114.475713290347,0,1
"1217",2008,38,2,1,2,1,2,1,4.47712125471966,87.9810327856054,1,1
"1218",2005,62,2,2,2,2,1,1,4.38916608436453,80.5731997057359,1,1
"1219",2003,47,2,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"1221",2007,61,2,4,2,2,2,1,4.97772360528885,145.143601176911,0,2
"1222",2003,26,1,4,2,2,1,1,4.54406804435028,94.0727147457005,0,1
"1223",2006,49,2,2,2,1,2,1,4.84509804001426,127.115743812184,0,1
"1224",2009,28,2,2,2,2,1,1,4.73239375982297,113.567089569751,0,1
"1225",2003,61,2,2,2,2,1,1,4.62099961890593,101.595538208147,0,1
"1226",2003,42,2,4,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1227",2009,31,2,5,2,1,2,1,4.84509804001426,127.115743812184,0,1
"1228",2009,50,2,2,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"1229",2005,44,2,1,2,1,1,2,4.36172783601759,78.3924668009837,0,1
"1230",2007,46,2,2,2,2,2,1,5.76312762749814,318.342430056529,1,2
"1231",2006,54,2,2,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"1232",2003,40,4,2,2,2,2,1,4.57978359661681,97.4932940453934,0,1
"1233",2005,38,2,2,2,1,1,2,4.47567118832443,87.8535469003831,0,1
"1234",2006,43,2,5,2,2,2,1,5.21584369204863,184.167135799587,0,2
"1235",2009,43,1,2,2,1,1,1,4.69897000433602,109.833985642199,1,1
"1236",2004,30,2,3,2,2,2,1,4.55630250076729,95.2307125669819,0,1
"1237",2005,58,2,5,2,2,1,1,4.07918124604763,59.0970640815891,0,1
"1239",2004,45,2,5,2,1,1,1,4.8750612633917,130.982177377461,0,2
"1240",2008,47,2,4,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1241",2005,47,2,1,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"1242",2003,59,4,3,2,2,2,1,4.21018470547241,67.3689820806645,0,1
"1243",2006,36,2,3,2,2,2,2,4.42270471737679,83.3213415447885,0,1
"1244",2008,39,1,5,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1246",2003,42,2,2,2,2,2,1,4.44715803134222,85.3839403789827,0,1
"1247",2009,29,1,5,2,2,2,2,4.30102999566398,73.7757432746946,0,1
"1248",2005,38,2,4,2,2,2,1,4.93449845124357,139.00340805947,0,2
"1249",2003,58,2,3,2,1,1,1,4.81291335664286,123.089699847943,1,1
"1250",2004,18,1,2,2,1,2,2,4.02530586526477,55.9974338324572,0,1
"1251",2004,35,2,4,2,1,2,1,4.95424250943933,141.77517233318,0,2
"1253",2003,48,2,3,2,1,1,2,4.77815125038364,118.884359339886,0,1
"1254",2004,27,2,4,2,1,2,1,4.74036268949424,114.475713290347,0,1
"1255",2005,40,2,3,2,2,2,1,4.79518458968242,120.926701544426,0,1
"1256",2007,34,2,5,2,2,2,2,4.57978359661681,97.4932940453934,0,1
"1257",2004,54,2,2,2,2,2,1,4.95424250943933,141.77517233318,0,2
"1258",2006,20,1,2,2,2,2,1,4.31806333496276,75.0431540173515,1,1
"1259",2005,50,2,2,2,1,2,1,4.49415459401844,89.4924795180001,0,1
"1260",2009,42,2,5,2,2,2,1,5.29003461136252,198.350290464385,0,2
"1261",2008,45,2,3,2,2,1,1,4.17840134153376,65.2614390229193,1,1
"1262",2003,59,2,3,2,1,2,2,4.68124123737559,107.903923866876,0,1
"1263",2003,44,2,1,2,1,1,1,4.39794000867204,81.2832532842527,0,1
"1264",2005,67,4,4,2,2,2,2,4.34242268082221,76.8936025176112,0,1
"1265",2007,26,1,4,2,1,2,1,4.34242268082221,76.8936025176112,1,1
"1266",2007,40,2,5,2,2,2,1,4.94448267215017,140.398200161944,0,2
"1267",2004,42,2,2,2,1,2,1,4.65321251377534,104.921506533664,0,1
"1268",2005,22,1,2,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"1269",2005,43,2,3,2,1,2,2,4.94448267215017,140.398200161944,0,2
"1270",2004,34,1,2,2,2,1,2,4.38021124171161,79.8549003093467,0,1
"1271",2004,44,4,2,2,2,1,1,4.38021124171161,79.8549003093467,1,1
"1272",2003,53,2,3,2,1,1,1,5.59198011410292,268.266292012557,0,2
"1273",2003,54,2,5,2,2,1,1,4.82607480270083,124.720446242886,0,1
"1274",2008,55,2,4,2,2,1,1,5,148.413159102577,0,2
"1276",2004,48,2,5,2,2,2,1,5.17609125905568,176.989650489877,0,2
"1277",2003,48,2,2,2,1,2,1,4.69897000433602,109.833985642199,0,1
"1279",2006,38,4,3,2,1,2,1,4.70757017609794,110.782650276254,0,1
"1280",2005,25,2,3,2,1,2,1,4.51851393987789,91.6992261117042,0,1
"1281",2009,59,3,2,2,2,1,1,4.65321251377534,104.921506533664,1,1
"1282",2004,38,2,5,2,2,1,2,5.60688524128857,272.294783220064,0,2
"1283",2003,40,2,4,2,2,2,1,5.59198011410292,268.266292012557,0,2
"1284",2007,36,2,5,2,2,2,1,5.09691001300806,163.515863976238,0,2
"1285",2008,60,2,4,2,1,2,1,4.65321251377534,104.921506533664,0,1
"1287",2003,28,2,3,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1289",2008,39,2,4,2,1,2,1,5.16731733474818,175.443549299129,0,2
"1290",2005,26,2,2,2,1,2,2,4.56820172406699,96.3706528322308,0,1
"1291",2004,28,1,2,2,2,2,1,4.57403126772772,96.9340904570115,0,1
"1292",2004,27,1,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1293",2008,34,2,2,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"1294",2009,38,2,2,2,2,1,1,5.7427934507407,311.934568896444,1,2
"1295",2005,51,2,4,2,2,2,1,4.69897000433602,109.833985642199,0,1
"1296",2008,58,4,3,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"1297",2004,42,2,4,2,1,1,1,4.92941892571429,138.299126920883,0,2
"1298",2005,32,1,3,2,2,1,1,3.86981820797933,47.933671329738,1,1
"1299",2006,27,2,4,2,2,1,1,4.65321251377534,104.921506533664,0,1
"1300",2009,51,1,4,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"1301",2009,50,2,2,2,2,2,1,4.89209460269048,133.232350826567,1,2
"1303",2006,60,2,2,2,1,1,2,4.79518458968242,120.926701544426,1,1
"1304",2004,62,2,3,2,2,1,1,5,148.413159102577,0,2
"1305",2006,53,2,3,2,1,2,1,4.79239168949825,120.589436530402,0,1
"1306",2009,39,2,4,2,2,2,1,4.9731278535997,144.47808766541,0,2
"1307",2003,23,1,3,2,2,2,2,4.50514997831991,90.4819133566401,0,1
"1308",2008,47,2,5,2,2,2,2,5,148.413159102577,0,2
"1309",2009,32,1,4,2,2,2,1,4.81291335664286,123.089699847943,0,1
"1310",2003,57,2,4,2,2,2,1,5.59198011410292,268.266292012557,0,2
"1311",2005,40,2,3,2,2,2,2,4.36172783601759,78.3924668009837,1,1
"1312",2006,57,2,3,2,2,2,1,4.68124123737559,107.903923866876,0,1
"1314",2005,28,1,3,2,1,1,1,4.49136169383427,89.2428846644714,0,1
"1315",2007,58,2,2,2,1,2,1,4.8750612633917,130.982177377461,0,2
"1316",2008,47,2,2,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"1317",2003,41,2,4,2,2,2,2,4.25527250510331,70.4760196469445,0,1
"1318",2004,53,2,2,2,1,1,1,4.68841982200271,108.681308237349,0,1
"1319",2009,27,2,4,2,2,2,1,4.38916608436453,80.5731997057359,0,1
"1320",2003,19,1,1,2,2,2,2,4.17609125905568,65.1108537153447,1,1
"1321",2007,47,2,4,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"1322",2005,44,5,2,2,1,1,1,4.77815125038364,118.884359339886,0,1
"1323",2006,32,1,2,2,1,2,1,4.30102999566398,73.7757432746946,0,1
"1324",2005,23,1,2,2,1,2,2,4,54.5981500331442,0,1
"1325",2006,31,2,2,2,1,2,2,4.19312459835446,66.2294082943902,0,1
"1326",2004,42,2,3,2,1,2,2,5.60688524128857,272.294783220064,0,2
"1327",2003,50,2,5,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1328",2004,52,2,4,2,2,1,2,3.84509804001426,46.7632687977187,0,1
"1329",2003,20,1,2,2,1,2,1,4.34242268082221,76.8936025176112,0,1
"1330",2004,33,4,2,2,1,1,2,4.39794000867204,81.2832532842527,0,1
"1331",2008,26,1,4,2,2,2,2,4.60205999132796,99.6894636984864,0,1
"1333",2005,29,1,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"1334",2004,35,1,4,2,2,2,1,4.74036268949424,114.475713290347,0,1
"1335",2009,34,1,4,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"1336",2003,37,2,4,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1337",2008,37,2,4,2,2,2,1,5.08707120590654,161.914951381929,0,2
"1338",2003,22,1,3,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"1339",2008,39,2,2,2,1,1,2,4.60205999132796,99.6894636984864,1,1
"1341",2006,44,2,4,2,1,2,1,4.69019608002851,108.874525834712,0,1
"1342",2008,45,4,1,2,1,2,1,4.68124123737559,107.903923866876,0,1
"1343",2003,42,2,5,2,2,2,1,4.95424250943933,141.77517233318,0,2
"1344",2009,52,4,3,2,2,2,1,5.07918124604763,160.642475408263,0,2
"1345",2004,27,4,3,2,2,2,1,4.72015930340596,112.186122875854,0,1
"1346",2009,46,2,3,2,2,1,1,5.13033376849501,169.073540049428,0,2
"1347",2007,59,2,3,2,2,1,1,4.56820172406699,96.3706528322308,0,1
"1348",2005,52,2,2,2,1,1,2,4.39794000867204,81.2832532842527,0,1
"1349",2003,19,1,1,2,1,1,2,4,54.5981500331442,0,1
"1350",2003,64,2,4,2,2,1,2,4.68124123737559,107.903923866876,0,1
"1351",2007,38,2,5,2,2,2,1,4.91907809237607,136.876367635184,0,2
"1352",2006,45,5,2,2,2,2,1,4.17609125905568,65.1108537153447,1,1
"1353",2008,53,2,3,2,2,2,2,5.19033169817029,179.528092196451,0,2
"1354",2007,28,2,2,2,1,2,2,4.19312459835446,66.2294082943902,0,1
"1355",2003,39,2,1,2,1,2,1,4.65321251377534,104.921506533664,0,1
"1356",2008,52,2,5,2,2,1,1,5.17609125905568,176.989650489877,0,2
"1357",2009,41,2,1,2,1,2,2,4.74036268949424,114.475713290347,0,1
"1358",2004,44,2,1,2,1,1,2,4.34242268082221,76.8936025176112,0,1
"1359",2005,48,2,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"1360",2003,47,2,2,2,1,2,1,4.84509804001426,127.115743812184,0,1
"1361",2006,31,1,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"1362",2005,28,2,3,2,1,2,1,4.64345267648619,103.90247060316,0,1
"1363",2007,45,2,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1364",2004,56,3,4,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"1365",2004,47,2,2,2,2,1,1,4.91381385238372,136.15771083723,0,2
"1366",2005,41,2,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"1367",2006,49,2,2,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"1368",2009,28,1,2,2,1,1,2,4.57978359661681,97.4932940453934,0,1
"1369",2009,19,1,3,2,1,1,2,3.77815125038364,43.7351116779821,0,1
"1370",2004,48,2,3,2,2,1,1,4.76342799356294,117.146816914805,0,1
"1371",2003,47,2,4,2,2,2,1,4.84509804001426,127.115743812184,0,1
"1372",2004,57,2,4,2,2,2,1,5.60688524128857,272.294783220064,0,2
"1373",2003,39,2,2,2,2,2,1,4.69897000433602,109.833985642199,0,1
"1374",2004,45,1,2,2,2,1,1,4.20411998265593,66.9616443217359,1,1
"1375",2006,52,2,1,2,2,2,1,4.85125834871908,127.901232979118,0,1
"1376",2008,51,2,2,2,1,2,1,4.77815125038364,118.884359339886,0,1
"1377",2009,46,2,5,2,2,2,1,4.30997065704107,74.4383046681824,0,1
"1378",2003,45,4,4,2,2,2,1,4.96378782734556,143.134940811134,0,2
"1379",2005,40,2,2,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"1380",2008,48,2,4,2,2,2,1,4.85733249643127,128.680488220624,0,1
"1381",2004,47,2,3,2,2,2,1,4.79934054945358,121.430313822622,0,1
"1382",2009,45,2,2,2,2,1,1,4.5910646070265,98.5993438603892,0,1
"1383",2005,49,2,3,2,1,2,1,4.76342799356294,117.146816914805,1,1
"1384",2007,57,4,3,2,2,1,1,4.69897000433602,109.833985642199,0,1
"1385",2005,77,2,2,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1387",2004,56,2,5,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1388",2007,39,2,4,2,2,2,1,5.09691001300806,163.515863976238,0,2
"1389",2003,44,1,2,2,1,1,1,4.70757017609794,110.782650276254,0,1
"1390",2007,49,2,3,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"1392",2005,46,2,3,2,2,1,2,4.84447717574568,127.036846683616,0,1
"1393",2004,39,2,4,2,2,1,1,4.81291335664286,123.089699847943,0,1
"1394",2007,26,2,2,2,2,2,2,4.30102999566398,73.7757432746946,0,1
"1395",2003,61,2,3,2,2,1,1,4.60205999132796,99.6894636984864,0,1
"1396",2003,62,4,3,2,1,1,1,4.54406804435028,94.0727147457005,0,1
"1398",2003,40,2,2,2,1,2,2,4.77815125038364,118.884359339886,0,1
"1399",2006,35,2,1,2,2,2,2,4.17609125905568,65.1108537153447,0,1
"1400",2008,61,2,2,2,1,2,1,4.95424250943933,141.77517233318,0,2
"1401",2003,38,2,2,2,1,1,1,4.90308998699194,134.705375118879,0,2
"1402",2008,18,1,2,2,1,2,2,4.34242268082221,76.8936025176112,0,1
"1403",2006,45,2,2,2,1,2,2,4.61909333062674,101.402052302992,0,1
"1404",2009,27,2,3,2,2,2,1,4.60205999132796,99.6894636984864,1,1
"1405",2004,22,1,3,2,1,1,1,4.55630250076729,95.2307125669819,0,1
"1407",2006,50,2,2,2,2,2,1,4.81291335664286,123.089699847943,0,1
"1408",2003,25,1,3,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"1409",2007,35,2,4,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1410",2004,41,2,3,2,1,2,1,4.84509804001426,127.115743812184,0,1
"1411",2009,38,2,4,2,2,1,1,4.97772360528885,145.143601176911,0,2
"1412",2008,49,2,2,2,2,1,1,4.77815125038364,118.884359339886,0,1
"1413",2004,36,2,2,2,1,2,2,4.85733249643127,128.680488220624,0,1
"1414",2005,66,1,2,2,2,2,1,4.53147891704226,92.8958447894966,1,1
"1415",2003,23,1,1,2,2,2,2,4.23044892137827,68.7480877337669,0,1
"1416",2004,28,2,5,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1417",2007,42,2,3,2,1,2,1,4.69897000433602,109.833985642199,0,1
"1418",2007,20,1,2,2,1,2,2,3.77815125038364,43.7351116779821,0,1
"1419",2009,37,2,4,2,2,2,1,5.2430380486863,189.244162932803,0,2
"1420",2009,58,2,2,2,2,1,2,3.47712125471966,32.3664131748549,0,1
"1421",2004,45,2,5,2,1,2,1,5.04139268515823,154.68529299563,0,2
"1422",2006,64,2,3,2,2,2,1,4.74036268949424,114.475713290347,0,1
"1423",2009,45,2,2,2,1,1,1,5,148.413159102577,0,2
"1424",2007,52,4,3,2,2,1,1,4.6232492903979,101.82435207568,0,1
"1425",2005,42,2,4,2,2,2,2,4.81291335664286,123.089699847943,0,1
"1426",2005,32,2,2,2,1,2,1,4.77815125038364,118.884359339886,0,1
"1427",2009,40,5,1,2,1,2,2,4.31806333496276,75.0431540173515,0,1
"1428",2005,55,2,4,2,2,1,1,5.07918124604763,160.642475408263,0,2
"1429",2004,46,2,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"1430",2008,55,5,1,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"1431",2003,53,1,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1433",2006,45,2,1,2,1,1,1,4.55630250076729,95.2307125669819,0,1
"1434",2006,54,2,2,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"1435",2004,32,2,4,2,2,2,1,4.43136376415899,84.0459576539924,0,1
"1436",2005,42,2,4,2,1,2,2,5.17609125905568,176.989650489877,0,2
"1437",2004,35,2,5,2,2,2,1,4.77815125038364,118.884359339886,0,1
"1438",2004,54,2,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"1439",2003,38,2,3,2,2,1,1,4.54406804435028,94.0727147457005,0,1
"1440",2004,31,1,4,2,2,2,1,4.6232492903979,101.82435207568,0,1
"1441",2003,41,2,3,2,1,2,1,4.44715803134222,85.3839403789827,0,1
"1442",2005,45,2,4,2,1,2,1,4.95904139232109,142.457169885112,0,2
"1443",2003,49,2,2,2,1,2,1,4.77815125038364,118.884359339886,0,1
"1444",2004,50,2,3,2,1,2,1,4.55630250076729,95.2307125669819,0,1
"1445",2003,40,1,2,2,1,1,1,4.7160033436348,111.720849360989,0,1
"1446",2003,29,2,2,2,1,1,1,4.08813608870055,59.6286455536557,1,1
"1447",2006,25,1,3,2,1,1,2,4.60205999132796,99.6894636984864,0,1
"1448",2004,32,2,2,2,1,2,2,4.60205999132796,99.6894636984864,0,1
"1449",2007,51,2,2,2,2,2,1,4.46239799789896,86.6951548289402,0,1
"1450",2008,29,2,3,2,1,2,2,4.53307266004881,93.0440149336701,0,1
"1451",2005,32,2,3,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1452",2008,42,2,3,2,1,2,1,4.97772360528885,145.143601176911,0,2
"1453",2005,59,2,2,2,2,2,1,5,148.413159102577,0,2
"1454",2003,31,2,4,2,1,1,2,4.47712125471966,87.9810327856054,0,1
"1455",2006,29,2,3,2,2,1,2,4.68574173860226,108.390640020409,0,1
"1456",2006,52,1,2,2,1,1,1,4.30102999566398,73.7757432746946,0,1
"1457",2006,35,2,2,2,1,1,2,4.30102999566398,73.7757432746946,0,1
"1458",2008,28,1,1,2,1,1,1,4.66692026535949,106.369647181498,0,1
"1459",2006,50,2,4,2,1,2,2,4.36172783601759,78.3924668009837,0,1
"1460",2004,49,4,2,2,1,1,2,4.28443073384452,72.5612283088075,0,1
"1461",2009,39,2,2,2,2,1,2,4.30105170984523,73.7773452719489,0,1
"1463",2003,31,1,3,2,2,2,1,4.60205999132796,99.6894636984864,1,1
"1464",2007,50,1,2,2,1,1,2,3.92022771145693,50.4119228435697,0,1
"1465",2009,62,2,5,2,2,2,1,5.1385016384297,170.460165914858,0,2
"1466",2004,35,2,3,2,1,2,2,4.81291335664286,123.089699847943,0,1
"1467",2005,22,1,3,2,2,2,2,4.30102999566398,73.7757432746946,1,1
"1468",2003,55,1,5,2,2,2,1,4.70757017609794,110.782650276254,0,1
"1469",2006,63,2,3,2,2,1,1,4.83250891270624,125.525498433836,0,1
"1470",2004,63,4,2,2,2,2,2,4.31806333496276,75.0431540173515,0,1
"1471",2008,39,2,4,2,1,1,1,4.55630250076729,95.2307125669819,0,1
"1472",2003,28,2,1,2,2,2,2,4.77815125038364,118.884359339886,0,1
"1473",2006,43,2,4,2,2,2,1,4.84509804001426,127.115743812184,0,1
"1474",2006,58,2,1,2,1,2,1,4.25527250510331,70.4760196469445,1,1
"1475",2007,38,2,5,2,2,2,1,5.11394335230684,166.324941233877,0,2
"1476",2004,49,2,3,2,1,2,1,4.93559794430031,139.156325391862,1,2
"1477",2003,62,2,3,2,2,1,2,3.23044892137827,25.2910080971035,0,1
"1478",2004,36,2,3,2,2,1,1,4.39995047438631,81.4468348606011,0,1
"1479",2004,54,4,4,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"1480",2005,26,2,2,2,2,2,1,4.75739602879302,116.442318333651,0,1
"1482",2006,58,4,3,2,1,2,1,5.00860017176192,149.695042068453,0,2
"1483",2005,22,1,3,2,2,2,1,4.30102999566398,73.7757432746946,0,1
"1484",2005,58,2,5,2,1,2,2,5.62618633492728,277.601417511009,0,2
"1485",2008,63,2,4,2,1,2,2,4.91907809237607,136.876367635184,0,2
"1486",2007,67,2,1,2,2,2,1,4.86332286012046,129.453644576625,1,2
"1487",2008,44,2,2,2,1,2,1,4.7160033436348,111.720849360989,0,1
"1488",2003,51,2,4,2,1,2,1,5.18571209987001,178.700657207025,0,2
"1489",2003,46,2,2,2,1,2,2,3.90308998699194,49.5553381215226,0,1
"1490",2007,43,2,1,2,1,2,2,4.41497334797082,82.6796372966372,0,1
"1491",2004,40,2,3,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"1492",2008,31,1,3,2,1,2,1,4.53147891704226,92.8958447894966,0,1
"1493",2007,41,2,5,2,2,2,1,4.74036268949424,114.475713290347,0,1
"1494",2008,21,1,2,2,1,2,2,4.43136376415899,84.0459576539924,1,1
"1495",2008,51,2,3,2,2,2,2,4.34242268082221,76.8936025176112,0,1
"1496",2003,43,5,3,2,2,2,1,4.38021124171161,79.8549003093467,1,1
"1497",2004,34,2,3,2,2,2,1,4.8750612633917,130.982177377461,0,2
"1498",2008,45,2,3,2,1,2,1,5,148.413159102577,0,2
"1500",2004,33,2,2,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1501",2003,46,2,2,2,1,2,1,4.54406804435028,94.0727147457005,1,1
"1502",2003,38,1,1,2,1,2,1,4.54406804435028,94.0727147457005,1,1
"1503",2004,44,1,4,2,2,1,1,4.50514997831991,90.4819133566401,1,1
"1504",2006,50,1,2,2,2,1,1,4.71601169537145,111.721782427997,0,1
"1505",2009,55,2,2,2,2,1,1,4.68124123737559,107.903923866876,0,1
"1506",2009,49,2,5,2,2,1,1,5.25527250510331,191.573683548412,0,2
"1507",2006,47,2,5,2,2,2,1,4.97772360528885,145.143601176911,1,2
"1509",2003,21,1,2,2,1,2,2,3.98227123303957,53.6387220221678,0,1
"1510",2008,60,2,1,2,1,2,2,4.53317446074239,93.0534873610655,1,1
"1511",2008,56,1,1,2,2,2,2,4.39794000867204,81.2832532842527,0,1
"1512",2004,61,2,3,2,1,1,2,4.85733249643127,128.680488220624,0,1
"1513",2008,44,2,5,2,2,2,1,4.91381385238372,136.15771083723,0,2
"1514",2007,43,4,5,2,1,1,1,5.07918124604763,160.642475408263,0,2
